FROM_CODE,FROM_DISPLAY_NM,TO_UNIQUE_ID,TO_SUBJECT_AREA,TO_CODE,TO_DISPLAY_NM,CODE_TRANSLATION_REQUIRED,NBS_CODE_SYSTEM_CD,NBS_CODE_SYSTEM_DESC_TXT,FROM_CODE_SYSTEM_CD,FROM_CODE_SYSTEM_DESC_TXT
400,NGU,NBS136,CASE,400,400 - NGU,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
400,NGU,NBS166,CASE,400,400 - NGU,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
400,NGU,NBS150,CASE,400,400 - NGU,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
400,NGU,CON097,CONTACT_RECORD,400,400 - NGU,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
OR,OR,DEM162,PATIENT,41,Oregon,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
OR,OR,ORD113,ORGANIZATION,41,Oregon,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
OR,OR,NPP021,PROVIDER,41,Oregon,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
OR,OR,PLA230,PLACE,41,Oregon,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
410,Pediculosis,NBS250,CASE,410,410 - Pediculosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
410,Pediculosis,NBS136,CASE,410,410 - Pediculosis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
410,Pediculosis,NBS166,CASE,410,410 - Pediculosis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
410,Pediculosis,NBS150,CASE,410,410 - Pediculosis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
410,Pediculosis,CON097,CONTACT_RECORD,410,410 - Pediculosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,INV169,CASE,419760006,Bacterial vaginosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,LAB099,LAB_REPORT,419760006,Bacterial vaginosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,MRB121,MORBIDITY_REPORT,419760006,Bacterial vaginosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,MRB121,MORBIDITY_REPORT,419760006,Bacterial vaginosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
PA,PA,DEM162,PATIENT,42,Pennsylvania,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
PA,PA,ORD113,ORGANIZATION,42,Pennsylvania,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
PA,PA,NPP021,PROVIDER,42,Pennsylvania,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
PA,PA,PLA230,PLACE,42,Pennsylvania,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
420,Scabies,NBS250,CASE,420,420 - Scabies,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
420,Scabies,NBS136,CASE,420,420 - Scabies,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
420,Scabies,NBS166,CASE,420,420 - Scabies,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
420,Scabies,NBS150,CASE,420,420 - Scabies,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
420,Scabies,CON097,CONTACT_RECORD,420,420 - Scabies,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
850,Genital herpes,INV169,CASE,423391007,Genital herpes simplex type 2,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
850,Genital herpes,LAB099,LAB_REPORT,423391007,Genital herpes simplex type 2,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
850,Genital herpes,MRB121,MORBIDITY_REPORT,423391007,Genital herpes simplex type 2,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
850,Genital herpes,MRB121,MORBIDITY_REPORT,423391007,Genital herpes simplex type 2,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
RI,RI,DEM162,PATIENT,44,Rhode Island,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
RI,RI,ORD113,ORGANIZATION,44,Rhode Island,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
RI,RI,NPP021,PROVIDER,44,Rhode Island,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
RI,RI,PLA230,PLACE,44,Rhode Island,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SC,SC,DEM162,PATIENT,45,South Carolina,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SC,SC,ORD113,ORGANIZATION,45,South Carolina,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SC,SC,NPP021,PROVIDER,45,South Carolina,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SC,SC,PLA230,PLACE,45,South Carolina,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
450,MPC,NBS250,CASE,450,450 - MPC,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
450,MPC,NBS136,CASE,450,450 - MPC,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
450,MPC,NBS166,CASE,450,450 - MPC,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
450,MPC,NBS150,CASE,450,450 - MPC,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
450,MPC,CON097,CONTACT_RECORD,450,450 - MPC,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
SD,SD,DEM162,PATIENT,46,South Dakota,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SD,SD,ORD113,ORGANIZATION,46,South Dakota,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SD,SD,NPP021,PROVIDER,46,South Dakota,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
SD,SD,PLA230,PLACE,46,South Dakota,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,NBS250,CASE,460,460 - Bacterial Vaginosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,NBS136,CASE,460,460 - Bacterial Vaginosis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,NBS166,CASE,460,460 - Bacterial Vaginosis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,NBS150,CASE,460,460 - Bacterial Vaginosis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
460,Bacterial Vaginosis,CON097,CONTACT_RECORD,460,460 - Bacterial Vaginosis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
TN,TN,DEM162,PATIENT,47,Tennessee,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
TN,TN,ORD113,ORGANIZATION,47,Tennessee,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
TN,TN,NPP021,PROVIDER,47,Tennessee,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
TN,TN,PLA230,PLACE,47,Tennessee,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
470,Trichomoniasis,NBS250,CASE,470,470 - Trichomoniasis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
470,Trichomoniasis,NBS136,CASE,470,470 - Trichomoniasis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
470,Trichomoniasis,NBS166,CASE,470,470 - Trichomoniasis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
470,Trichomoniasis,NBS150,CASE,470,470 - Trichomoniasis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
470,Trichomoniasis,CON097,CONTACT_RECORD,470,470 - Trichomoniasis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
TX,TX,DEM162,PATIENT,48,Texas,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
TX,TX,ORD113,ORGANIZATION,48,Texas,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
TX,TX,NPP021,PROVIDER,48,Texas,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
TX,TX,PLA230,PLACE,48,Texas,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
480,Candidiasis,NBS250,CASE,480,480 - Candidiasis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
480,Candidiasis,NBS136,CASE,480,480 - Candidiasis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
480,Candidiasis,NBS166,CASE,480,480 - Candidiasis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
480,Candidiasis,NBS150,CASE,480,480 - Candidiasis,YES,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
480,Candidiasis,CON097,CONTACT_RECORD,480,480 - Candidiasis,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
UT,UT,DEM162,PATIENT,49,Utah,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
UT,UT,ORD113,ORGANIZATION,49,Utah,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
UT,UT,NPP021,PROVIDER,49,Utah,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
UT,UT,PLA230,PLACE,49,Utah,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
490,PID syndrome,NBS250,CASE,490,490 - PID Syndrome,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
490,PID syndrome,NBS136,CASE,490,490 - PID Syndrome,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
490,PID syndrome,NBS166,CASE,490,490 - PID Syndrome,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
490,PID syndrome,NBS150,CASE,490,490 - PID Syndrome,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
490,PID syndrome,CON097,CONTACT_RECORD,490,490 - PID Syndrome,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
5,PRIOR-POS. - CONTACT TO STD/HIV CASE,NBS153,CASE,5,5 - Prior Positive - Contact to STD/HIV Case,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
5,INVALID,NBS263,CASE,5,5 - Invalid,No,2.16.840.1.113883.5.1008,Null  Flavor (HL7),STDMIS52,STD*MIS v.5.2
5,"CLIENT ASKED, NO RISKS IDENTIFIED",NBS229,CASE,5,"5 - Asked, No Risks Identified",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
5,NO ? PREVIOUS POSITIVE,NBS143,CASE,5,"4 - No, Previous Positive",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
5,THIRD PARTY,NBS167,CASE,5,5 - Third Party,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
5,THIRD PARTY,NBS177,CASE,5,5 - Third Party,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
5,"NO PREV TEST, NEW POS",NBS173,CASE,5,"5 - No Prev Test, New Pos",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
5,Send OOJ,CON145,CONTACT_RECORD,5,Send OOJ,YES,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
5,"CLIENT ASKED, NO RISKS IDENTIFIED",NBS229,MORBIDITY_REPORT,5,"5 - Asked, No Risks Identified",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
5,INVALID,NBS263,MORBIDITY_REPORT,5,5 - Invalid,No,2.16.840.1.113883.5.1008,Null  Flavor (HL7),STDMIS52,STD*MIS v.5.2
VT,VT,DEM162,PATIENT,50,Vermont,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
VT,VT,ORD113,ORGANIZATION,50,Vermont,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
VT,VT,NPP021,PROVIDER,50,Vermont,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
VT,VT,PLA230,PLACE,50,Vermont,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
500,Granuloma inguinale,NBS250,CASE,500,500 - Granuloma Inguinale,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
500,Granuloma inguinale,NBS136,CASE,500,500 - Granuloma Inguinale,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
500,Granuloma inguinale,NBS166,CASE,500,500 - Granuloma Inguinale,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
500,Granuloma inguinale,NBS150,CASE,500,500 - Granuloma Inguinale,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
500,Granuloma inguinale,CON097,CONTACT_RECORD,500,500 - Granuloma Inguinale,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
VA,VA,DEM162,PATIENT,51,Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
VA,VA,ORD113,ORGANIZATION,51,Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
VA,VA,NPP021,PROVIDER,51,Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
VA,VA,PLA230,PLACE,51,Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WA,WA,DEM162,PATIENT,53,Washington,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WA,WA,ORD113,ORGANIZATION,53,Washington,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WA,WA,NPP021,PROVIDER,53,Washington,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WA,WA,PLA230,PLACE,53,Washington,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WV,WV,DEM162,PATIENT,54,West Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WV,WV,ORD113,ORGANIZATION,54,West Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WV,WV,NPP021,PROVIDER,54,West Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WV,WV,PLA230,PLACE,54,West Virginia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WI,WI,DEM162,PATIENT,55,Wisconsin,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WI,WI,ORD113,ORGANIZATION,55,Wisconsin,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WI,WI,NPP021,PROVIDER,55,Wisconsin,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WI,WI,PLA230,PLACE,55,Wisconsin,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WY,WY,DEM162,PATIENT,56,Wyoming,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WY,WY,ORD113,ORGANIZATION,56,Wyoming,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WY,WY,NPP021,PROVIDER,56,Wyoming,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
WY,WY,PLA230,PLACE,56,Wyoming,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
6,OTHER,NBS153,CASE,6,6 - Other,No,2.16.840.1.113883.5.1008,Null  Flavor (HL7),STDMIS52,STD*MIS v.5.2
6,NO RESULT,NBS263,CASE,6,6- No Result,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
6,YES,NBS143,CASE,6,6 - Yes,No,2.16.840.1.113883.12.136,Yes/No Indicator (HL7),STDMIS52,STD*MIS v.5.2
6,REFUSED,NBS177,CASE,6,6 - Refused,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
6,"NO PREV TEST, NEW NEG",NBS173,CASE,6,"6 - No Prev Test, New Neg",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
6,NO RESULT,NBS263,MORBIDITY_REPORT,6,6- No Result,No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
AS,AS,DEM162,PATIENT,60,American Samoa,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
AS,AS,ORD113,ORGANIZATION,60,American Samoa,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
AS,AS,NPP021,PROVIDER,60,American Samoa,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
AS,AS,PLA230,PLACE,60,American Samoa,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
600,LGV,NBS250,CASE,600,600 - LGV,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
600,LGV,NBS136,CASE,600,600 - LGV,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
600,LGV,NBS166,CASE,600,600 - LGV,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
600,LGV,NBS150,CASE,600,600 - LGV,YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
600,LGV,CON097,CONTACT_RECORD,600,600 - LGV,Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
FM,FM,DEM162,PATIENT,64,Federated States of Micronesia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
FM,FM,ORD113,ORGANIZATION,64,Federated States of Micronesia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
FM,FM,NPP021,PROVIDER,64,Federated States of Micronesia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
FM,FM,PLA230,PLACE,64,Federated States of Micronesia,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
66,NOT ASKED,STD106,CASE,66,Not Asked,No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
6,CLIENT NOT ASKED,NBS229,CASE,66,66 - Not Asked,Yes,2.16.840.1.113883.5.1008,Null  Flavor (HL7),STDMIS52,STD*MIS v.5.2
GU,GU,DEM162,PATIENT,66,Guam,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
GU,GU,ORD113,ORGANIZATION,66,Guam,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
GU,GU,NPP021,PROVIDER,66,Guam,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
GU,GU,PLA230,PLACE,66,Guam,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
6,CLIENT NOT ASKED,NBS229,MORBIDITY_REPORT,66,66 - Not Asked,Yes,2.16.840.1.113883.5.1008,Null  Flavor (HL7),STDMIS52,STD*MIS v.5.2
0610000309,"EXTREMITIES(ARMS, LEGS, ETC.)",STD121,CASE,66019005,"Extremities (Arms, legs, feet, hands)",Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
MH,MH,DEM162,PATIENT,68,Marshall Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MH,MH,ORD113,ORGANIZATION,68,Marshall Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MH,MH,NPP021,PROVIDER,68,Marshall Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MH,MH,PLA230,PLACE,68,Marshall Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MP,MP,DEM162,PATIENT,69,Northern Mariana Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MP,MP,ORD113,ORGANIZATION,69,Northern Mariana Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MP,MP,NPP021,PROVIDER,69,Northern Mariana Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
MP,MP,PLA230,PLACE,69,Northern Mariana Islands,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
0610000311,HEAD,STD121,CASE,69536005,Head,Yes,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52-NE-NE,STD*MIS v.5.2 - REF
7,"NO PREV TEST, NO TEST",NBS173,CASE,7,"7 - No Prev Test, No Test",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
PW,PW,DEM162,PATIENT,70,Palau,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
PW,PW,ORD113,ORGANIZATION,70,Palau,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
PW,PW,NPP021,PROVIDER,70,Palau,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
PW,PW,PLA230,PLACE,70,Palau,Yes,2.16.840.1.113883.6.92,FIPS 5-2 (State),STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",INV169,CASE,700,"Syphilis, unknown",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",NBS250,CASE,700,"700 - Syphilis, unknown",No,2.16.840.1.113883.6.96,SNOMED-CT,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",NBS136,CASE,700,"Syphilis, unknown",YES,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",NBS166,CASE,700,"Syphilis, unknown",YES,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",NBS150,CASE,700,"Syphilis, unknown",YES,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",LAB099,LAB_REPORT,700,"Syphilis, unknown",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",MRB121,MORBIDITY_REPORT,700,"Syphilis, unknown",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
700,"Syphilis, unknown",MRB121,MORBIDITY_REPORT,700,"Syphilis, unknown",No,2.16.840.1.114222.4.5.1,NEDSS Base System,STDMIS52,STD*MIS v.5.2
710,"Syphilis, primary",NBS250,CASE,710,"710 - Syphilis, primary",Yes,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
710,"Syphilis, primary",NBS136,CASE,710,"710 - Syphilis, primary",YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
710,"Syphilis, primary",NBS166,CASE,710,"710 - Syphilis, primary",YES,2.16.840.1.114222.4.5.277,Notifiable Event (Disease/Condition) Code List,STDMIS52,STD*MIS v.5.2
